PK	NOMBRE	DESCRIPCION-ENTIDAD	HORARIO	EQUIPAMIENTO	TRANSPORTE	DESCRIPCION	ACCESIBILIDAD	CONTENT-URL	NOMBRE-VIA	CLASE-VIAL	TIPO-NUM	NUM	PLANTA	PUERTA	ESCALERAS	ORIENTACION	LOCALIDAD	PROVINCIA	CODIGO-POSTAL	BARRIO	DISTRITO	COORDENADA-X	COORDENADA-Y	LATITUD	LONGITUD	TELEFONO	FAX	EMAIL	TIPO	
4566204	Instalaci�n Deportiva Municipal B�sica Dehesa del Pr�ncipe			1 Pista de f�tbol sala2 Pistas de petanca	Bus: 39 , 139Metro: Cuatro VientosRenfe: Cuatro Vientos		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f06fd8cbe5d22110VgnVCM1000000b205a0aRCRD	ARQUEROS	AVENIDA	V	29					MADRID	MADRID	28024	CAMPAMENTO	LATINA	432598	4470356	40.379186090420234	-3.7953243919503508				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol	 
4554593	Instalaci�n Deportiva Municipal B�sica Diana			2 Pistas de baloncesto1 Pista de f�tbol - sala	Metro:  Alameda de OsunaBus: 101 , 105 , 112 , 114 , 115 , 151		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c232ee4851bd1110VgnVCM1000000b205a0aRCRD	GALEON	CALLE	V	25					MADRID	MADRID	28042	ALAMEDA DE OSUNA	BARAJAS	450434	4478671	40.45721870340052	-3.5845999549053547				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas	 
4549195	Instalaci�n Deportiva Municipal B�sica Doctor Cirajas			2 Pistas de baloncesto.	Metro: Ciudad Lineal , Pueblo NuevoBus: 4 , 38 , 48 , 70 , 105 , 109 , 109		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7eb59c02f6d91110VgnVCM1000000b205a0aRCRD	DOCTOR CIRAJAS	CALLE	V	3					MADRID	MADRID	28017	PUEBLO NUEVO	CIUDAD LINEAL	446044	4476500	40.435515856536526	-3.6374563613179753				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas	 
4543938	Instalaci�n Deportiva Municipal B�sica Doctor Vallejo-N�jera			1 Pista de Baloncesto	Metro: Acacias , Pir�mides.Bus: 34 , 36 , 116 , 118 , 119.Renfe: Embajadores.	j	0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c9f1e55ea6471110VgnVCM1000000b205a0aRCRD	GASOMETRO	CALLE	V	32				c/v Vallejo N�jera	MADRID	MADRID	28005	ACACIAS	ARGANZUELA	439917	4472655	40.40233909331515	-3.7080621422210975				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas	 
4546560	Instalaci�n Deportiva Municipal B�sica Dr�cena			Pista de hockey sobre patines.	Bus: 29 , 52 , 70 , 107.		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=65c95f362cd81110VgnVCM1000000b205a0aRCRD	DRACENA	CALLE	V	42					MADRID	MADRID	28016	NUEVA ESPA�A	CHAMARTIN	443301	4479502	40.46425775938073	-3.6687849660111347				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol	 
5716963	Instalaci�n Deportiva Municipal B�sica Duque de Sevilla			1 Pista de patinaje.	Metro: Cruz del RayoBus: 9 , 29 , 52 , 73 , C.		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bfd8516239129210VgnVCM1000000b205a0aRCRD	DUQUE DE SEVILLA	CALLE	V	1					MADRID	MADRID	28002	EL VISO	CHAMARTIN	442516	4477209	40.44166603700321	-3.6791142497783973				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistasPatinaje	 
4547580	Instalaci�n Deportiva Municipal B�sica Echegaray			2 Pistas de baloncestoPista de f�tbol sala	Metro: PavonesBus: 8 , 20 , 30 , 32 , 71 , 100 , 140 , 142 , 144.		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1986f30a37391110VgnVCM2000000c205a0aRCRD	ENCOMIENDA DE PALACIOS	CALLE	V	324					MADRID	MADRID	28030	PAVONES	MORATALAZ	446173	4472246	40.397201660302876	-3.63557478412475				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol	 
4584543	Instalaci�n Deportiva Municipal B�sica El Bosco			1 Pista de balonmano2 pistas de baloncesto	Bus: 63 , 141 , 143		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=39a4ed32dd2c2110VgnVCM1000000b205a0aRCRD	EL BOSCO	CALLE	V	14				frente Ram�n P�rez de Ayala	MADRID	MADRID	28038	NUMANCIA	PUENTE DE VALLECAS	444833	4472731	40.40148296368549	-3.651406031292048				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas	 
4540585	Instalaci�n Deportiva Municipal B�sica El Bosque			1 Pista de f�tbol sala	Bus: 7 , 29 , 70 , 107		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=fe125696ed551110VgnVCM1000000b205a0aRCRD	GOLMAYO	PLAZA	V	17					MADRID	MADRID	28033	PINAR DEL REY	HORTALEZA	443890	4479818	40.46714774021119	-3.6618563692082393				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas	 
5785236	Instalaci�n Deportiva Municipal B�sica El Capricho I			1 Campo de f�tbol (c�sped artificial)  1 Campo de f�tbol 7	Metro: El Capricho.Bus: 101 , 105 , 151.		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=57308be7ed48a210VgnVCM2000000c205a0aRCRD	ALAMEDA DE OSUNA	PASEO	V	48					MADRID	MADRID	28042	ALAMEDA DE OSUNA	BARAJAS	449179	4478356	40.45430519267116	-3.599375619694702				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol	 
10291968	Instalaci�n Deportiva Municipal B�sica El Capricho II			Pista de baloncesto Pista polideportiva (con marcajes de f�tbol sala y balonmano Pista de voleibol			0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e154854e492da510VgnVCM2000001f4a900aRCRD	ALAMEDA DE OSUNA	PASEO	V	46					MADRID	MADRID	28042	ALAMEDA DE OSUNA	BARAJAS	449096	4478349	40.45424612279451	-3.600342165562562					 
4541995	Instalaci�n Deportiva Municipal B�sica El Cruce			2 Pistas polideportivas	Metro: Villaverde Bajo CruceBus: 22 , 59 , 79 , 130		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6d84cf0980a61110VgnVCM1000000b205a0aRCRD	SANTIAGO AMON	CALLE	V	6y8					MADRID	MADRID	28021	LOS ANGELES	VILLAVERDE	441073	4466719	40.348947003587675	-3.693879611293337				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol	 
4544044	Instalaci�n Deportiva Municipal B�sica El Espinillo I			1 Pista de patinaje.	Metro: Ciudad de los �ngelesBus: 18 , 22 , 23 , 59 , 79 , 85 , 86 , 123		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4b0169ef89471110VgnVCM1000000b205a0aRCRD	TERTULIA	CALLE	V	7					MADRID	MADRID	28041	LOS ROSALES	VILLAVERDE	441289	4468328	40.361575517254266	-3.6927606788274527				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistasPatinaje	 
4544562	Instalaci�n Deportiva Municipal B�sica El Espinillo II			1 Campo de f�tbol 7 (de c�sped artificial) 3 Pistas de tenis 1 Pista polideportiva (con marcajes de f�tbol sala y balonmano y 2 baloncestos transversales) 3 Pistas de tenis 2 Tenis de mesa	Metro: Ciudad de los �ngelesBus: 23 , 123 , 130		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e9375cb6b2971110VgnVCM1000000b205a0aRCRD	CONSENSO	CALLE	V	5					MADRID	MADRID	28041	LOS ROSALES	VILLAVERDE	441734	4468008	40.36060552171134	-3.686214416479886	913 180 857		idmespinillo2@madrid.es	/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol	 
5695077	Instalaci�n Deportiva Municipal B�sica El Espinillo III			1 Pista de f�tbol sala	Metro: Ciudad de los �ngelesBus: 18 , 22 , 23 , 59 , 79 , 85 , 86 , 123		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c81844c95c9b8210VgnVCM2000000c205a0aRCRD	UNANIMIDAD	CALLE	V	s/n					MADRID	MADRID	28041	LOS ROSALES	VILLAVERDE	441245	4468328	40.36157241219842	-3.6932788501569522				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol	 
4527600	Instalaci�n Deportiva Municipal B�sica El Parque			1 Pista polideportiva	Metro: Pr�ncipe P�oBus: 25 , 33 , 39 , 41 , 46 , 75 , 138 , C.Renfe: Pr�ncipe P�o		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6de7849491df0110VgnVCM1000000b205a0aRCRD	COMANDANTE FORTEA	PASEO	V	25					MADRID	MADRID	28008	CASA DE CAMPO	MONCLOA-ARAVACA	438042	4475494	40.42589471749026	-3.7316975783571404				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas	 
4541768	Instalaci�n Deportiva Municipal B�sica El Pedernoso - Parque de Villa Rosa - Paco Ca�o			2 Pistas de baloncesto 2 Tenis de mesa	Metro: CanillasBus: 73 , 104 , 112 , 120		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5ce8dec5c4961110VgnVCM1000000b205a0aRCRD	PEDRO�ERAS	CALLE	V	42					MADRID	MADRID	28043	CANILLAS	HORTALEZA	446512	4479812	40.46725432234968	-3.6309383657037775				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas	 
4527918	Instalaci�n Deportiva Municipal B�sica El Plant�o			1 Pista de baloncesto	Bus: 162		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0dbff9ed8ddf0110VgnVCM1000000b205a0aRCRD	RAFAEL VILLA	CALLE	V	S/N				esq. Carlos Dubois	MADRID	MADRID	28023	EL PLANTIO	MONCLOA-ARAVACA	430132	4480655	40.47175814207694	-3.8255057822510574				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas	 
4555915	Instalaci�n Deportiva Municipal B�sica El Torero			1 Front�n1 Pista de baloncesto1 Pista de patinaje	Metro: UseraBus: 23 , 55 , 60		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=13562784040e1110VgnVCM1000000b205a0aRCRD	TORERO	CALLE	V	10				c/v Antonio L�pez (Parque El Torero)	MADRID	MADRID	28026	MOSCARDO	USERA	440165	4471745	40.39227761286618	-3.706318951771014				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistasPatinaje	 
4548146	Instalaci�n Deportiva Municipal B�sica El Vandel			1 Campo de f�tbol 7 tierra1 Pista de baloncesto1 Pista de f�tbol sala	Bus: 30 , 100 , 140		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=18feabc170891110VgnVCM2000000c205a0aRCRD	FLORENCIO CANO CRISTOBAL	CALLE	V	9				esq. Pasaje Poveda	MADRID	MADRID	28030	MARROQUINA	MORATALAZ	446353	4473492	40.41031893017073	-3.6322802730041026				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol	 
4557740	Instalaci�n Deportiva Municipal B�sica Electra			1 Pista de baloncesto 1 Pista polideportiva 2 Pistas de chito 1 Tenis de mesa	Metro: Torre AriasBus: 28 , 77, 105 , 140 , 153		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=200b97fcc9ae1110VgnVCM1000000b205a0aRCRD	CRONOS	CALLE	V	65					MADRID	MADRID	28037	SIMANCAS	SAN BLAS-CANILLEJAS	447620	4477128	40.44127421398117	-3.6189277132249833				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol	 
6206528	Instalaci�n Deportiva Municipal B�sica Enrique Tierno Galv�n			Circuito de Footing	Bus: 62 , 88 , 148		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b138d840e4623310VgnVCM2000000c205a0aRCRD	ENRIQUE TIERNO GALVAN	PARQUE	T						MADRID	MADRID			DISTRITO	441771	4471813	40.39487669248672	-3.6861262352346653				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol	 
4629031	Instalaci�n Deportiva Municipal B�sica Eros			1 Pista de Baloncesto	Metro: M�ndez �lvaroBus: 8 , 102 , 113 , 148 , 152Renfe: M�ndez �lvaro		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bcceaba3b9194110VgnVCM1000000b205a0aRCRD	EROS	CALLE	V	6					MADRID	MADRID	28045	LEGAZPI	ARGANZUELA	442278	4471658	40.39352590492843	-3.6801309337036407				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas	 
4557463	Instalaci�n Deportiva Municipal B�sica Esfinge			1 Pista de baloncesto1 Pista de f�tbol sala14 Pistas de petanca8 Pistas de chito	Metro: Torre AriasBus: 28 , 48 , 140 , 153		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0e23950eb4ae1110VgnVCM1000000b205a0aRCRD	ESFINGE	CALLE	V	60				c/v Circe	MADRID	MADRID	28022	CANILLEJAS	SAN BLAS-CANILLEJAS	448470	4477235	40.44229135833031	-3.608914308760063				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol	 
10915700	Instalaci�n Deportiva Municipal B�sica Espacio Polivalente Embajadores			1 Pista de f�tbol sala 1 Pista de petanca	Bus: 25 , 31 , 33 , 36 , 39 , 41 , 50 , 65 , 138 , C		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a0103e641a099610VgnVCM1000001d4a900aRCRD	EMBAJADORES	CALLE	V	18					MADRID	MADRID	28012	EMBAJADORES	CENTRO	440080	4473475	40.40974351501623	-3.7062002853639266				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas	 
4540393	Instalaci�n Deportiva Municipal B�sica Esperanza I - Club Virgen de la Esperanza			1 Campo de f�tbol (de c�sped artificial con 2 marcajes de F7.1 Campo de f�tbol 5 (de c�sped artificial).	Metro: EsperanzaBus: 120 , 122.		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=414fdc7deb551110VgnVCM1000000b205a0aRCRD	SILVANO	CALLE	V	65					MADRID	MADRID	28043	CANILLAS	HORTALEZA	445541	4479006	40.45993986921884	-3.642319354553547				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol	 
5718683	Instalaci�n Deportiva Municipal B�sica Esperanza II			1 Pista polideportiva	Metro: EsperanzaBus: 120 , 122.		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b665f7513a629210VgnVCM1000000b205a0aRCRD	SILVANO	CALLE	V	61					MADRID	MADRID	28043	CANILLAS	HORTALEZA	445474	4478911	40.459082202600115	-3.643098932325283				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas	 
4528794	Instalaci�n Deportiva Municipal B�sica Estanque de las Tormentas			1 Campo de f�tbol 7.2 Pistas de f�tbol sala.	Bus: 160 , 161 , I.		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e33d50aa44301110VgnVCM1000000b205a0aRCRD	ARROYO DE POZUELO	CALLE	V	S/N					MADRID	MADRID	28023	ARAVACA	MONCLOA-ARAVACA	433691	4478442	40.45211512813871	-3.7832937390386396				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol	 
5695803	Instalaci�n Deportiva Municipal B�sica Estefanita			1 Pista de patinaje.	Bus: 85 , 713.		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cc6a9ca899ab8210VgnVCM2000000c205a0aRCRD	ESTEFANITA	CALLE	V	7				Detr�s del CEIP El Greco	MADRID	MADRID	28021	BUTARQUE	VILLAVERDE	442655	4466342	40.345660999492566	-3.6752185536053323				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistasPatinaje	 
4542884	Instalaci�n Deportiva Municipal B�sica Est�baliz			1 Front�n corto	Metro: Pinar del ReyBus: 9 , 72 , 87 , 120 , 125.		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7faee49123f61110VgnVCM1000000b205a0aRCRD	ESTIBALIZ	CALLE	V	30					MADRID	MADRID	28043	PINAR DEL REY	HORTALEZA	444981	4480073	40.469514561623285	-3.6490195041524114				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Frontones	 
4557842	Instalaci�n Deportiva Municipal B�sica Euterpe			1 Campo de F�tbol (c�sped artificial)	Bus: 77		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b5e475944bae1110VgnVCM1000000b205a0aRCRD	EUTERPE	CALLE	V	1					MADRID	MADRID	28022	REJAS	SAN BLAS-CANILLEJAS	449949	4477803	40.44749880003797	-3.5915203945028886				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol	 
36401	Instalaci�n Deportiva Municipal B�sica Eva Duarte			2 Pistas de bolos y petanca 1 Pista de chito 2 Pistas de p�del 3 Pistas de polideportivas 2 Tenis de mesa	Metro: Manuel Becerra , Ventas.Bus: 1 , 12 , 21 , 38 , 43 , 53 , 56 , 74 , 106 , 110 , 143 , 146 , 156 , 210 , C		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=015e0a47f441f010VgnVCM2000000c205a0aRCRD	DOCTOR GOMEZ ULLA	CALLE	V	9					MADRID	MADRID	28028	GUINDALERA	SALAMANCA	443342	4475696	40.42997423940213	-3.667961859746943				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol	 
4556684	Instalaci�n Deportiva Municipal B�sica Evangelios-Almendrales			1 Pista polideportiva	Metro: Almendrales.Bus: 6 , 18 , 22 , 23 , 59 , 76 , 78 , 79 , 85 , 86 , 123.		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=362bfcab645e1110VgnVCM1000000b205a0aRCRD	EVANGELIOS	CALLE	V	4					MADRID	MADRID	28026	ALMENDRALES	USERA	440644	4470740	40.383258382877266	-3.7005815819050203				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas	 
6310191	Instalaci�n Deportiva Municipal B�sica Ferm�n Caballero			6 Pistas de petanca2 Pistas de chito1 Pista de Patinaje	Metro: Avda. de la Ilustraci�nBus: 127, 67		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d7fc3b3737d35310VgnVCM2000000c205a0aRCRD	FERMIN CABALLERO	CALLE	V	88					MADRID	MADRID	28035	PE�A GRANDE	FUENCARRAL-EL PARDO	439154	4481419	40.47935162025493	-3.719158405265364				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas	 
4582808	Instalaci�n Deportiva Municipal B�sica Francisco Laguna			Pista de baloncesto 2 Pistas de f�tbol sala 1 Tenis de mesa	Bus: 24 , 111 , 310 , 410		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8a5ec69590db2110VgnVCM1000000b205a0aRCRD	FRANCISCO LAGUNA	CALLE	V	26					MADRID	MADRID	28053	SAN DIEGO	PUENTE DE VALLECAS	443249	4471525	40.39051190105737	-3.669975407440883				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas	 
4555896	Instalaci�n Deportiva Municipal B�sica Front�n Orcasitas			1 Front�n	Bus: 6 , 60 , 78 , 81 , 116 , 121 , 131Renfe: Orcasitas		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e4e92784040e1110VgnVCM1000000b205a0aRCRD	RAFAELA YBARRA	AVENIDA	V	103				Parque de Orcasitas	MADRID	MADRID	28041	ORCASITAS	USERA	439644	4469348	40.37064655641207	-3.7122298796847235				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Frontones	 
5922619	Instalaci�n Deportiva Municipal B�sica Front�n Polideportivo San Ferm�n			1 Front�n	Metro: Hospital Doce de OctubreBus: 18 , 22 , 23 , 59 , 76 , 78 , 79 , 81 , 85 , 86 , 121 , 123.		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bf3908570f39d210VgnVCM2000000c205a0aRCRD	ESTAFETA	CALLE	V	2				c/v calle San Mario, 18	MADRID	MADRID	28041	SAN FERMIN	USERA	441316	4469751	40.374396615335975	-3.6925739180872332				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Frontones	 
4557031	Instalaci�n Deportiva Municipal B�sica Front�n San Ferm�n			1 Front�n	Bus: 23 , 78 , 123		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bd6a8d498a5e1110VgnVCM1000000b205a0aRCRD	PERALES	CAMINO	V	136				c/v calle de Torrox	MADRID	MADRID	28041	SAN FERMIN	USERA	441765	4469249	40.36990586456809	-3.6872392651660495				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Frontones	 
4548581	Instalaci�n Deportiva Municipal B�sica Front�n Tudelillas			Un front�n	Bus: 44 , 127 , 132		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=86121b40e9891110VgnVCM2000000c205a0aRCRD	PABLO IGLESIAS	AVENIDA	V	62					MADRID	MADRID	28039	BELLAS VISTAS	TETUAN	439709	4478135	40.451690390542296	-3.7110210478690155				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Frontones	 
11353992	Instalaci�n Deportiva Municipal B�sica Fuente Espina			Minipista de patinaje.	Bus: 58 , 63 , 145Renfe: Santa Eugenia		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1cf9f533a3468710VgnVCM1000001d4a900aRCRD	FUENTESPINA	CALLE	V	29					MADRID	MADRID	28031	SANTA EUGENIA	VILLA DE VALLECAS	448524	4470030	40.379273217545474	-3.6064126945492285				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas	 
4580220	Instalaci�n Deportiva Municipal B�sica Fuente de Lima			1 Pista de Baloncesto	Metro: Aviaci�n Espa�olaBus: 17 , 34 , 39 , 139Renfe: Las �guilas		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4756f9a1382b2110VgnVCM1000000b205a0aRCRD	FUENTE DE LIMA	CALLE	V	24					MADRID	MADRID	28024	LAS AGUILAS	LATINA	433743	4470720	40.3825571125298	-3.7818748425273556				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas	 
4564155	Instalaci�n Deportiva Municipal B�sica Fuerte de Navidad			1 Pista de baloncesto	Bus: 17, 117 , 139 , 155Renfe: Fanjul.		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=70935ad152322110VgnVCM1000000b205a0aRCRD	FUERTE DE NAVIDAD	CALLE	V					c/v La Isabela	MADRID	MADRID	28044	LAS AGUILAS	LATINA	435179	4470545	40.38109378379431	-3.7649408263985067				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas	 
4547673	Instalaci�n Deportiva Municipal B�sica F�lix Rodr�guez de la Fuente			1 Pista de f�tbol sala	Metro: EstrellaBus: 20 , 30 , 32 , 71 , 113.		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=94fdf76721491110VgnVCM2000000c205a0aRCRD	FELIX RODRIGUEZ DE LA FUENTE	CALLE	V	3					MADRID	MADRID	28030	MEDIA LEGUA	MORATALAZ	444199	4474201	40.414683229860835	-3.6590060269964693				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol	 
