PK	NOMBRE	DESCRIPCION-ENTIDAD	HORARIO	EQUIPAMIENTO	TRANSPORTE	DESCRIPCION	ACCESIBILIDAD	CONTENT-URL	NOMBRE-VIA	CLASE-VIAL	TIPO-NUM	NUM	PLANTA	PUERTA	ESCALERAS	ORIENTACION	LOCALIDAD	PROVINCIA	CODIGO-POSTAL	BARRIO	DISTRITO	COORDENADA-X	COORDENADA-Y	LATITUD	LONGITUD	TELEFONO	FAX	EMAIL	TIPO	
7923	Embajada de Suecia				Metro: Rub�n Dar�o (l�nea 5), Alonso Mart�nez (l�neas 4, 5, 10).  Bus: 7.  Bicimad: Estaciones 8 (plaza de Alnso Mart�nez, 5) y 198 (glorieta Rub�n Dar�o, 2).  Aparcamiento: Almagro (12) calle Almagro, 11.	Asuntos Comerciales:   Direcci�n: calle Zurbano, 27 Tel�fono: 914 442 600 Fax: 915 933 445 E-mail: spanien@swedistrade.se     P�gina web: www.swedistrade.se/spanien, www.tradewithsweden.com	3	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bad2f3216571c010VgnVCM1000000b205a0aRCRD	CARACAS	CALLE	V	25					MADRID	MADRID	28010	ALMAGRO	CHAMBERI	441162	4475795	40.43071473630789	-3.6936700862940017	917 022 000	917 022 040	ambassaden.madrid@gov.se	/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados	 
7924	Embajada de Suiza				Metro: Vel�zquez (l�nea 4), Pr�ncipe de Vergara (l�neas 2, 9).  Bus: 1, 19, 51, 74, 9, 21, 53.  Bicimad: Estaci�n 90 (calle Goya, 18).		3	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4de2f3216571c010VgnVCM1000000b205a0aRCRD	NU&amp;Ntilde;EZ DE BALBOA	CALLE	V	35	7			35A	MADRID	MADRID	28001	RECOLETOS	SALAMANCA	442073	4475204	40.42545465763344	-3.682876737414012	914 363 960	914 363 980	madrid@eda.admin.ch	/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados	 
7925	Embajada de Tailandia				Metro: Rep�blica Argentina (l�nea 6), Nuevos Ministerios (6, 8, 10).  Bus: 7, C2, C1, 16, 19, 51.  Cercan�as Renfe: Nuevos Ministerios (l�neas C1, C2, C3, C4, C7, C8, C10).  Bicimad: Estaci�n 137 (plaza de la Rep�blica Argentina, 6).		3	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=dff2f3216571c010VgnVCM1000000b205a0aRCRD	JOAQUIN COSTA	CALLE	V	29					MADRID	MADRID	28002	EL VISO	CHAMARTIN	441818	4477490	40.44603023889291	-3.686091916414186	915 632 903		madthai@temb.e.telefonica.net	/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados	 
7927	Embajada de Turqu�a				Metro: Rub�n Dar�o (l�nea 5), Gregorio Mara��n (l�nea 7, 10), Iglesia (l�nea 1).  Bus: 147, 40, 16, 5, 61.  Bicimad: Estaci�n 125 (calle Fern�ndez de la Hoz, 29).	Agregadur�a Militar:   Direcci�n: calle Rafael Calvo 18, 2.&amp;ordm; A/B, 28010, Madrid Tel�fono: 913 104 589 Fax: 913 086 195   Asuntos Comerciales:   Direcci�n: calle Covarrubias 9, 4&amp;ordm; Derecha, 28010, Madrid Tel�fono: 913 104 999 / 913 082 551 Fax: 913 104 999   Consejer�a de Informaci�n:   Direcci�n: calle Antonio Maura 18, 2.&amp;ordm;-D, 28014, Madrid.	3	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f423f3216571c010VgnVCM1000000b205a0aRCRD	RAFAEL CALVO	CALLE	V	18	2	A/B			MADRID	MADRID	28010	ALMAGRO	CHAMBERI	441120	4476146	40.43387373574068	-3.6941977264344406	913 103 904	913 086 602	embajada.madrid@mfa.gov.tr	/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados	 
7926	Embajada de T�nez				Metro: Avenida de La Paz (l�nea 4).  Bus: 40, 120, 72, 73, 9.		3	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6213f3216571c010VgnVCM1000000b205a0aRCRD	ALFONSO XIII	AVENIDA	V	64			66 - 68		MADRID	MADRID	28016	HISPANOAMERICA	CHAMARTIN	443448	4478363	40.454007125972694	-3.6669496805547963	914 473 508 / 914 473 512	915 938 416		/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados	 
127145	Embajada de Ucrania						3	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a8148899fc81c010VgnVCM1000000b205a0aRCRD	ABUBILLA	RONDA	V	52					MADRID	MADRID	28043	PIOVERA	HORTALEZA	445978	4478481	40.455238430865464	-3.6371237934421803	917 489 360	917 590 328	emb_es@mfa.gov.ua	/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados	 
7929	Embajada de Uruguay				Metro: Ventura Rodr�guez (l�nea 3), Arg&amp;uuml;elles (l�neas 3, 4, 6).  Bus: 62, 74.   Bicimad: Estaci�n 113 (paseo Pintor Rosales, 38).		3	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8733f3216571c010VgnVCM1000000b205a0aRCRD	PINTOR ROSALES	PASEO	V	28	1	Izquierda			MADRID	MADRID	28008	ARGUELLES	MONCLOA-ARAVACA	438978	4475378	40.42680087237986	-3.7193764162400194	917 580 475	915 428 177	urumatri@urumatri.com	/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados	 
4650433	Embajada de Uzbekistan				Metro: Banco de Espa�a (l�nea 2).  Bus: 001, 10, 14, 27, 34, 37, 45, C03.  Bicimad: Estaci�n 86 (plaza Cibeles).  Aparcamiento: Montalb�n (49) calle Montalb�n entre calle Alfonso XI y paseo del Prado).		3	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2113a58d07b35110VgnVCM1000000b205a0aRCRD	LEALTAD	PLAZA	V	3	4	DERECHA			MADRID	MADRID	28014	LOS JERONIMOS	RETIRO	441280	4474159	40.41599086503211	-3.6921175196225273	913 101 639	913 103 123		/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados	 
7930	Embajada de Venezuela				Metro: Santiago Bernab�u (l�nea 10).  Bus: 43, 149, 5.  Bicimad: Estaci�n 153 (avenida del General Per�n, 36).  Aparcamiento: Orense (22) Avenida General Per�n, 27.		3	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1a43f3216571c010VgnVCM1000000b205a0aRCRD	CAPITAN HAYA	CALLE	V	1	13			EDIFICIO EUROCENTRO	MADRID	MADRID	28020	CUATRO CAMINOS	TETUAN	441251	4478298	40.453273030213545	-3.6928454510581132	915 981 200	915 971 583		/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados	 
4650495	Embajada de Vietnam				Metro: Avenida de la Paz (l�nea 4).  Bus: 40, 120, 72, 73, 9, 43.		3	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=699857d379b35110VgnVCM1000000b205a0aRCRD	ALFONSO XIII	AVENIDA	V	54					MADRID	MADRID	28016	HISPANOAMERICA	CHAMARTIN	443428	4478244	40.452933755417405	-3.6671749335999184	915 102 867	914 157 067	embavietnam.madrid@yahoo.com	/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados	 
99108	Embajada de Yemen				Metro: Cuzco (l�nea 10).  Bus: 147, 27, 40, 5, 149, 126.  Bicimad: Estaciones 157 (paseo de la Castellana, 164) y 238 (calle San Germ�n, 5).		3	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=aea94f36ff81c010VgnVCM1000000b205a0aRCRD	CASTELLANA	PASEO	V	117	8	D			MADRID	MADRID	28046	CASTILLEJOS	TETUAN	441431	4478717	40.457056423282566	-3.6907683475311566	914 119 950	915 623 865 / 637 864 047	secretaria@embyemenesp.com	/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados	 
7646811	Embajada de la Rep�blica Popular Democr�tica de Corea				Bus: 161.		3	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9427227be3d98410VgnVCM2000000c205a0aRCRD	DARIO APARICIO	CALLE	V	43					MADRID	MADRID	28023	VALDEMARIN	MONCLOA-ARAVACA	434653	4480432	40.472000264247036	-3.7708788224251837	913 078 776	913 571 850	info@rpdcemb-madrid.com	/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados	 
7866	Embajada de la Rep�blica de Corea				Bus: 7, 70, 107, 29.		3	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cbe593e5fd61c010VgnVCM1000000b205a0aRCRD	GONZALEZ AMIGO	CALLE	V	15					MADRID	MADRID	28033	ATALAYA	CIUDAD LINEAL	443468	4479706	40.4661068662576	-3.666833442645388	913 532 000	913 532 001	embspain.adm@mofat.go.kr	/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados	 
10894462	Embajada del Nepal				Metro: Gregorio Mara��n (l�neas 7 y 10) y Ruben Dar�o (l�nea 5).  Autob�s: 16, 61, 14, 150, 27, 45, 147, 40, 7, 19, 51, 9, 5, 12.  Bicimad: Estaci�n 141 (paseo de la Castellana, 43).  Aparcamiento: Serrano I (62), calle Serrano entre hermanos Becquer y Marqu�s de Villamejor.		3	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6dcac7d6b1a09610VgnVCM1000001d4a900aRCRD	GENERAL ORAA	CALLE	V	3	bajo	izquierda			MADRID	MADRID	28006	CASTELLANA	SALAMANCA	441655	4476381	40.43603074588647	-3.687904662891031	911 038 285	911 038 289	nembmadrid2017@gmail.com	/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados	 
